Symbol,Date,Open,Close,High,Low,Volume,Price_Change,Support_Level,Resistance_Level,50_EMA,Decisions
AFF.CN,2023-05-26 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.037261179646529204,Hold
AFF.CN,2023-05-29 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03697642747723189,Hold
AFF.CN,2023-05-29 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03670284205967173,Hold
AFF.CN,2023-05-30 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03643998548201589,Hold
AFF.CN,2023-05-30 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.036187437005444585,Hold
AFF.CN,2023-05-31 04:00:00,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,1000.0,0.33333333333333326,0.029999999329447746,0.03999999910593033,0.03633694924467932,Buy
AFF.CN,2023-05-31 04:00:00,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,1000.0,0.0,0.029999999329447746,0.03999999910593033,0.036480598258846024,Hold
AFF.CN,2023-06-01 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,9100.0,-0.25,0.029999999329447746,0.03999999910593033,0.03622645712435982,Sell
AFF.CN,2023-06-01 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,9100.0,0.0,0.029999999329447746,0.03999999910593033,0.03598228230887307,Hold
AFF.CN,2023-06-02 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03574768297634659,Hold
AFF.CN,2023-06-02 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03552228361764467,Hold
AFF.CN,2023-06-05 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03530572344948009,Hold
AFF.CN,2023-06-05 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.0350976558369298,Hold
AFF.CN,2023-06-06 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,13000.0,0.0,0.029999999329447746,0.03999999910593033,0.03489774773859717,Hold
AFF.CN,2023-06-06 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,13000.0,0.0,0.029999999329447746,0.03999999910593033,0.03470567917353248,Hold
AFF.CN,2023-06-07 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03452114270905857,Hold
AFF.CN,2023-06-07 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.034343842968681676,Hold
AFF.CN,2023-06-08 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03417349615929995,Hold
AFF.CN,2023-06-08 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03400982961695281,Hold
AFF.CN,2023-06-09 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,5000.0,0.0,0.029999999329447746,0.03999999910593033,0.03385258137038398,Hold
AFF.CN,2023-06-09 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,5000.0,0.0,0.029999999329447746,0.03999999910593033,0.03370149972171981,Hold
AFF.CN,2023-06-12 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.0335563428435915,Hold
AFF.CN,2023-06-12 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03341687839205645,Hold
AFF.CN,2023-06-13 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.033282883134699244,Hold
AFF.CN,2023-06-13 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03315414259331683,Hold
AFF.CN,2023-06-14 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03303045070061608,Hold
AFF.CN,2023-06-14 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.032911609470374185,Hold
AFF.CN,2023-06-15 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03279742868053393,Hold
AFF.CN,2023-06-15 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03268772556872663,Hold
AFF.CN,2023-06-16 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.0325823245397353,Hold
AFF.CN,2023-06-16 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.032481056884429906,Hold
AFF.CN,2023-06-19 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.032383760509724725,Hold
AFF.CN,2023-06-19 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03229027967912563,Hold
AFF.CN,2023-06-20 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03220046476345199,Hold
AFF.CN,2023-06-20 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03211417200133417,Hold
AFF.CN,2023-06-21 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.032031263269103334,Hold
AFF.CN,2023-06-21 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03195160585970508,Hold
AFF.CN,2023-06-22 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.031875072270283224,Hold
AFF.CN,2023-06-22 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.0318015399980936,Hold
AFF.CN,2023-06-23 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03173089134442121,Hold
AFF.CN,2023-06-23 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.029999999329447746,0.03999999910593033,0.03166301322618696,Hold
AFF.CN,2023-06-26 04:00:00,0.029999999329447746,0.02500000037252903,0.029999999329447746,0.02500000037252903,38500.0,-0.1666666356225801,0.02500000037252903,0.03999999910593033,0.03140171860447489,Hold
AFF.CN,2023-06-26 04:00:00,0.029999999329447746,0.02500000037252903,0.029999999329447746,0.02500000037252903,38500.0,0.0,0.02500000037252903,0.03999999910593033,0.03115067083067309,Hold
AFF.CN,2023-06-27 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,17727.0,-0.2000000298023219,0.019999999552965164,0.03999999910593033,0.030713389604096312,Hold
AFF.CN,2023-06-27 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,17727.0,0.0,0.019999999552965164,0.03999999910593033,0.0302932566609147,Hold
AFF.CN,2023-06-28 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,12500.0,0.5,0.019999999552965164,0.03999999910593033,0.03028175637340619,Hold
AFF.CN,2023-06-28 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,12500.0,0.0,0.019999999552965164,0.03999999910593033,0.030270707077564685,Hold
AFF.CN,2023-06-29 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.03999999910593033,0.030260091087442452,Hold
AFF.CN,2023-06-29 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.03999999910593033,0.030249891410658345,Hold
AFF.CN,2023-06-30 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.03999999910593033,0.030240091721199104,Hold
AFF.CN,2023-06-30 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.03999999910593033,0.030230676333287285,Hold
AFF.CN,2023-07-04 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.03999999910593033,0.03022163017627397,Hold
AFF.CN,2023-07-04 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.03999999910593033,0.03021293877051608,Hold
AFF.CN,2023-07-05 04:00:00,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,19033.0,-0.1666666356225801,0.019999999552965164,0.03999999910593033,0.030008509813732275,Hold
AFF.CN,2023-07-05 04:00:00,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,19033.0,0.0,0.019999999552965164,0.03999999910593033,0.02981209767878313,Hold
AFF.CN,2023-07-06 04:00:00,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,2000.0,0.0,0.019999999552965164,0.03999999910593033,0.029623387980498656,Hold
AFF.CN,2023-07-06 04:00:00,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,2000.0,0.0,0.019999999552965164,0.029999999329447746,0.029442078662539062,Hold
AFF.CN,2023-07-07 04:00:00,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.0,0.0,0.019999999552965164,0.029999999329447746,0.029267879513911216,Hold
AFF.CN,2023-07-07 04:00:00,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.0,0.0,0.019999999552965164,0.029999999329447746,0.029100511704445248,Hold
AFF.CN,2023-07-10 04:00:00,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.0,0.0,0.019999999552965164,0.029999999329447746,0.02893970733848775,Hold
AFF.CN,2023-07-10 04:00:00,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.0,0.0,0.019999999552965164,0.029999999329447746,0.028785209026097214,Hold
AFF.CN,2023-07-11 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,3000.0,-0.2000000298023219,0.019999999552965164,0.029999999329447746,0.028440691007543015,Hold
AFF.CN,2023-07-11 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,3000.0,0.0,0.019999999552965164,0.029999999329447746,0.028109683499520356,Hold
AFF.CN,2023-07-12 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.02779165667808682,Hold
AFF.CN,2023-07-12 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.027486101496709502,Hold
AFF.CN,2023-07-13 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.027192528871464627,Hold
AFF.CN,2023-07-13 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.02691046889819014,Hold
AFF.CN,2023-07-14 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,3500.0,0.0,0.019999999552965164,0.029999999329447746,0.02663947010033818,Hold
AFF.CN,2023-07-14 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,3500.0,0.0,0.019999999552965164,0.029999999329447746,0.026379098706323555,Hold
AFF.CN,2023-07-17 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.026128937955211463,Hold
AFF.CN,2023-07-17 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.025888587429633177,Hold
AFF.CN,2023-07-18 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.025657662414861882,Hold
AFF.CN,2023-07-18 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.025435793283022798,Hold
AFF.CN,2023-07-19 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,8017.0,0.0,0.019999999552965164,0.029999999329447746,0.025222624901451912,Hold
AFF.CN,2023-07-19 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,8017.0,0.0,0.019999999552965164,0.029999999329447746,0.025017816064256355,Hold
AFF.CN,2023-07-20 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.024821038946166506,Hold
AFF.CN,2023-07-20 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.02463197857780567,Hold
AFF.CN,2023-07-21 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.024450332341537415,Hold
AFF.CN,2023-07-21 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.0242758094870836,Hold
AFF.CN,2023-07-24 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,1332.0,0.0,0.019999999552965164,0.029999999329447746,0.024108130666137782,Hold
AFF.CN,2023-07-24 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,1332.0,0.0,0.019999999552965164,0.029999999329447746,0.023947027485229054,Hold
AFF.CN,2023-07-25 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.023792242076120667,Hold
AFF.CN,2023-07-25 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.023643526683055745,Hold
AFF.CN,2023-07-26 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.02350064326618945,Hold
AFF.CN,2023-07-26 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.023363363120572814,Hold
AFF.CN,2023-07-27 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,2500.0,0.0,0.019999999552965164,0.029999999329447746,0.023231466510078395,Hold
AFF.CN,2023-07-27 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,2500.0,0.0,0.019999999552965164,0.029999999329447746,0.023104742315681798,Hold
AFF.CN,2023-07-28 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.02298298769753605,Hold
AFF.CN,2023-07-28 04:00:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0,0.0,0.019999999552965164,0.029999999329447746,0.022866007770297975,Hold
AFF.CN,2023-07-31 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,4000.0,0.5,0.019999999552965164,0.029999999329447746,0.023145772145166593,Buy
AFF.CN,2023-07-31 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,4000.0,0.0,0.019999999552965164,0.029999999329447746,0.02341456536807958,Hold
AFF.CN,2023-08-01 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.029999999329447746,0.023672817680290094,Hold
AFF.CN,2023-08-01 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.029999999329447746,0.023920942450845296,Hold
AFF.CN,2023-08-02 04:00:00,0.02500000037252903,0.029999999329447746,0.029999999329447746,0.019999999552965164,25150.0,0.0,0.019999999552965164,0.029999999329447746,0.02415933683824147,Hold
AFF.CN,2023-08-02 04:00:00,0.02500000037252903,0.029999999329447746,0.029999999329447746,0.019999999552965164,25150.0,0.0,0.019999999552965164,0.029999999329447746,0.02438838242613191,Hold
AFF.CN,2023-08-03 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.029999999329447746,0.02460844583410508,Hold
AFF.CN,2023-08-03 04:00:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0,0.0,0.019999999552965164,0.029999999329447746,0.024819879304510673,Hold
AFF.CN,2023-08-04 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,2000.0,-0.5,0.014999999664723873,0.029999999329447746,0.024434785985303346,Sell
AFF.CN,2023-08-04 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,2000.0,0.0,0.014999999664723873,0.029999999329447746,0.024064794364888464,Hold
AFF.CN,2023-08-08 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.02370931221978397,Hold
AFF.CN,2023-08-08 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.023367770550958084,Hold
AFF.CN,2023-08-09 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.023039622673066546,Hold
AFF.CN,2023-08-09 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.02272434333940605,Hold
AFF.CN,2023-08-10 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.02242142790118322,Hold
AFF.CN,2023-08-10 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.02213039149975344,Hold
AFF.CN,2023-08-11 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.021850768290536594,Hold
AFF.CN,2023-08-11 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.021582110697367467,Hold
AFF.CN,2023-08-14 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.021323988696087325,Hold
AFF.CN,2023-08-14 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.021075989126229936,Hold
AFF.CN,2023-08-15 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.020837715029700287,Hold
AFF.CN,2023-08-15 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.020608785015387487,Hold
AFF.CN,2023-08-16 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.0203888326486948,Hold
AFF.CN,2023-08-16 04:00:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0,0.0,0.014999999664723873,0.029999999329447746,0.020177505865009663,Hold
AFF.CN,2023-08-17 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,1000.0,1.3333333954215063,0.014999999664723873,0.03500000014901161,0.0207587801506568,Buy
AFF.CN,2023-08-17 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,1000.0,0.0,0.014999999664723873,0.03500000014901161,0.02131725936627856,Hold
AFF.CN,2023-08-18 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.021853837436189662,Hold
AFF.CN,2023-08-18 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.022369373228849347,Hold
AFF.CN,2023-08-21 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.02286469193160081,Hold
AFF.CN,2023-08-21 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.023340586371499276,Hold
AFF.CN,2023-08-22 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.0237978182843429,Hold
AFF.CN,2023-08-22 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.024237119533937753,Hold
AFF.CN,2023-08-23 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.024659193283548493,Hold
AFF.CN,2023-08-23 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.025064715121409793,Hold
AFF.CN,2023-08-24 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.025454334142100063,Hold
AFF.CN,2023-08-24 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.025828673985508362,Hold
AFF.CN,2023-08-25 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.02618833383505751,Hold
AFF.CN,2023-08-25 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.0265338893767812,Hold
AFF.CN,2023-08-28 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.02686589372079024,Hold
AFF.CN,2023-08-28 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.02718487828660284,Hold
AFF.CN,2023-08-29 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.02749135365375613,Hold
AFF.CN,2023-08-29 04:00:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0,0.0,0.014999999664723873,0.03500000014901161,0.027785810379060267,Hold
